id	Всего сообщений	Сообщений ученика	Сообщений учителя
201154596	6	6	0
200969097	2	2	0
200551632	6	6	0
200434157	6	6	0
200413179	6	6	0
200380532	8	7	1
200372680	6	6	0
200226441	6	6	0
200200852	25	13	12
200111976	6	6	0
200109703	6	6	0
199974718	2	2	0
199973974	5	5	0
199894656	8	7	1
199838460	3	3	0
199728438	2	2	0
199644852	2	2	0
199566040	6	6	0
199537918	7	6	1
199487932	15	11	4
199471751	6	6	0
199441507	5	5	0
199229546	8	7	1
199152334	6	6	0
199095357	6	6	0
199013028	20	11	9
198975930	14	9	5
198705608	6	6	0
198690128	6	6	0
198676759	7	5	2
198662585	11	8	3
198648817	10	7	3
198562713	6	6	0
198562064	17	9	8
198553118	5	3	2
198453323	21	12	9
198446764	16	9	7
198422813	6	6	0
198344647	6	6	0
198330287	10	7	3
198249920	9	7	2
198237523	6	5	1
198234627	6	6	0
198229340	11	8	3
198205833	9	6	3
198198810	7	6	1
198109065	6	6	0
198102272	5	5	0
197750163	6	6	0
197599949	5	5	0
197524246	11	8	3
197405161	6	6	0
197402633	6	6	0
197351343	6	6	0
197266480	13	9	4
197183723	8	6	2
197176569	8	7	1
197132224	9	7	2
196797804	2	2	0
196766997	6	6	0
196645745	5	4	1
196643953	6	6	0
196609870	5	5	0
196580300	5	5	0
196513674	6	6	0
196507323	13	8	5
196505940	3	3	0
196461695	8	7	1
196390051	1	1	0
196262909	37	20	17
196251550	11	8	3
196188357	6	6	0
195939844	3	3	0
195922570	6	6	0
195905439	6	6	0
195893811	12	8	4
195821696	6	6	0
195511166	6	6	0
195433466	2	2	0
195403632	6	6	0
195312566	4	3	1
195306382	1	1	0
195246992	2	2	0
195244557	3	3	0
195204746	2	2	0
195197224	16	10	6
195152361	6	6	0
195032656	2	2	0
194962909	5	5	0
194933041	5	5	0
194908584	9	7	2
194882222	3	3	0
194864007	5	5	0
194805400	2	2	0
194784545	6	6	0
194654442	3	3	0
194594805	6	6	0
194584754	3	3	0
194532686	14	10	4
194471273	6	5	1
194443608	3	3	0
194316192	54	24	30
194300310	6	6	0
194249233	5	5	0
194243558	12	6	6
194210177	6	6	0
194144557	12	7	5
194136654	6	6	0
194119412	6	6	0
194111217	6	6	0
194108313	3	3	0
193925839	5	5	0
193910094	2	2	0
193899547	5	5	0
193879332	6	6	0
193774198	2	2	0
193770943	6	6	0
193653911	9	7	2
193334450	13	8	5
193272344	6	6	0
193188385	6	6	0
193176139	17	11	6
193107108	5	5	0
193079119	6	6	0
193070131	10	6	4
192873163	2	2	0
192612996	48	22	26
192592811	6	6	0
192570995	64	38	26
192391241	16	10	6
192375071	6	6	0
192268393	11	8	3
192245460	6	6	0
192237610	6	6	0
192058563	2	2	0
191932998	3	3	0
191899843	6	6	0
191883255	2	2	0
191850048	4	4	0
191794750	8	6	2
191763361	5	5	0
191668285	17	11	6
191580446	6	6	0
191467782	2	2	0
191331870	10	6	4
191192353	25	12	13
191127911	6	6	0
191102381	10	8	2
191022891	3	3	0
190976142	6	6	0
190903891	7	6	1
190889797	1	1	0
190852143	2	2	0
190775293	6	6	0
190665649	9	7	2
190653488	9	5	4
190649608	14	7	7
190499254	5	5	0
190433126	10	8	2
190383371	14	8	6
190234223	21	12	9
190206932	17	9	8
190075673	13	8	5
189819763	6	6	0
189800919	6	6	0
189789406	1	1	0
189353886	3	3	0
189295660	2	2	0
189173901	6	6	0
189130110	6	6	0
188962080	6	6	0
188947245	8	7	1
188895471	1	1	0
188826116	6	6	0
188718163	6	6	0
188715089	3	3	0
188692221	5	4	1
188649208	6	6	0
188541172	2	2	0
188525971	3	3	0
188458735	3	3	0
188332111	19	11	8
188307978	2	2	0
188248080	15	9	6
188239680	23	16	7
188235649	6	6	0
188161288	10	8	2
188134700	12	8	4
188106307	7	6	1
188083318	3	3	0
188049610	2	2	0
187986890	12	8	4
187979058	6	6	0
187674806	11	7	4
187672091	8	7	1
187636874	6	6	0
187532050	15	7	8
187421374	3	3	0
187372851	9	7	2
187267231	5	5	0
187214353	12	9	3
187157508	5	5	0
187111003	6	6	0
187058955	21	14	7
187052571	10	8	2
187019849	6	6	0
186946342	6	6	0
186900383	6	6	0
186806330	5	5	0
186755550	8	7	1
186722361	6	6	0
186493218	2	2	0
186467646	2	2	0
186327107	5	5	0
186275362	11	6	5
186143051	3	3	0
186081308	6	6	0
186063494	2	2	0
186005786	23	11	12
185804216	6	6	0
185625785	6	6	0
185618290	24	11	13
185617740	8	5	3
185608147	8	7	1
185596054	5	4	1
185384338	12	9	3
185377440	6	6	0
185303354	21	13	8
185106235	6	6	0
185049336	17	9	8
185007205	14	11	3
184862661	6	6	0
184813419	6	6	0
184794340	3	3	0
184737117	16	10	6
184702475	6	6	0
184702174	5	5	0
184697567	5	5	0
184690387	6	6	0
184620764	10	7	3
184604748	17	8	9
184556000	3	3	0
184475600	10	8	2
184466716	10	5	5
184363882	10	8	2
184193533	11	8	3
184190412	3	3	0
184178906	6	6	0
184166688	6	6	0
184071164	6	6	0
184043728	10	6	4
183989368	5	5	0
183984039	2	2	0
183983486	23	12	11
183877969	6	6	0
183756431	6	6	0
183675282	6	6	0
183602573	1	1	0
183579353	6	6	0
183540815	7	6	1
183438709	6	6	0
183417517	6	6	0
183320860	6	6	0
183309105	6	6	0
183254493	17	11	6
183203047	2	2	0
183010492	8	7	1
183009130	12	9	3
182982398	16	8	8
182917945	6	6	0
182915589	6	6	0
182863747	6	6	0
182802054	6	6	0
182799896	1	1	0
182794181	6	6	0
182747866	18	8	10
182615765	3	3	0
182514658	8	7	1
182475373	9	8	1
182473270	6	5	1
182406523	3	3	0
182372261	6	6	0
182360599	6	6	0
182306658	24	12	12
182301424	40	20	20
182290777	6	6	0
182257078	6	6	0
182202112	2	2	0
182125072	3	3	0
182119323	3	3	0
182088041	44	24	20
182048263	3	3	0
182041090	6	6	0
182033439	11	8	3
182032550	16	9	7
182028997	9	7	2
182002720	17	12	5
181932375	6	6	0
181913953	6	5	1
181815313	13	9	4
181806025	17	11	6
181804131	18	11	7
181766125	6	6	0
181696318	8	7	1
181678837	6	6	0
181641629	8	7	1
181601231	1	1	0
181555111	4	3	1
181536351	6	6	0
181532393	6	6	0
181519938	5	5	0
181505165	6	6	0
181488104	6	6	0
181456301	5	5	0
181352240	3	3	0
181329852	5	5	0
181246250	13	7	6
181204735	9	7	2
181191805	15	9	6
181191134	18	10	8
181118811	3	3	0
181117196	7	6	1
181110701	6	6	0
181108367	6	4	2
181104728	5	5	0
181083416	6	6	0
181021865	6	6	0
181001720	11	7	4
180964739	6	6	0
180899944	9	7	2
180811915	11	8	3
180774724	14	10	4
180704852	13	7	6
180689050	6	6	0
180682201	5	3	2
180598624	6	6	0
180484724	10	7	3
180462716	23	11	12
180441691	6	6	0
180373032	2	2	0
180360775	3	3	0
180332712	6	4	2
180186349	5	5	0
180174464	8	7	1
180160064	12	8	4
180140389	2	2	0
180000718	35	15	20
179954913	6	6	0
179928629	3	3	0
179905375	3	3	0
179816400	6	6	0
179814765	6	6	0
179707919	6	6	0
179629986	6	6	0
179620235	5	5	0
179457549	5	5	0
179434760	27	16	11
179417589	6	6	0
179372721	6	6	0
179356442	7	6	1
179354568	6	6	0
179354264	6	6	0
179301576	6	6	0
179294603	5	5	0
179113762	6	6	0
179026125	6	6	0
178845795	7	5	2
178801808	5	4	1
178762269	3	3	0
178685361	12	9	3
178649073	6	6	0
178607246	6	6	0
178564744	5	4	1
178535198	1	1	0
178505232	8	7	1
178478649	6	6	0
178464190	20	12	8
178457786	6	6	0
178371943	5	3	2
178343130	6	6	0
178300186	9	6	3
178299222	8	7	1
178231205	2	2	0
178206646	11	8	3
178112851	21	12	9
178097868	78	47	31
178012692	6	6	0
177974964	5	5	0
177960874	10	6	4
177939842	10	7	3
177856725	2	2	0
177786581	8	7	1
177742209	3	3	0
177681815	14	9	5
177631519	3	3	0
177539526	16	10	6
177499012	6	6	0
177493405	20	11	9
177431773	5	5	0
177400233	6	6	0
177323955	5	5	0
177312664	12	6	6
177210097	12	9	3
177176484	6	6	0
177033203	6	6	0
176774829	4	4	0
176716083	8	7	1
176714696	6	6	0
176472634	6	6	0
176469482	10	8	2
176431868	6	6	0
176419463	6	6	0
176378550	9	7	2
176373428	6	6	0
176363891	6	6	0
176358332	10	8	2
176355692	11	7	4
176337946	4	4	0
176288973	7	6	1
176261827	6	6	0
176260623	11	8	3
176252813	13	10	3
176244115	6	6	0
176165695	9	5	4
176115908	6	6	0
176054243	5	5	0
176052095	1	1	0
176006130	3	3	0
175930227	5	5	0
175906122	10	6	4
175897417	6	6	0
175881722	15	10	5
175718971	5	5	0
175642253	3	3	0
175640524	3	3	0
175620684	15	5	10
175602247	8	7	1
175598449	3	3	0
175569206	2	2	0
175564082	7	5	2
175547969	5	4	1
175535385	16	9	7
175533906	6	6	0
175466381	1	1	0
175397027	227	95	132
175360490	11	7	4
175346634	10	6	4
175310932	6	6	0
175280960	5	5	0
175248201	5	5	0
175181378	42	21	21
175169553	13	10	3
175145716	5	5	0
175068111	16	8	8
175017016	6	6	0
174993665	6	6	0
174981799	6	6	0
174780299	50	26	24
174728238	3	3	0
174722615	3	3	0
174684122	6	6	0
174583788	7	6	1
174498789	12	9	3
174485423	8	6	2
174476587	5	5	0
174470517	7	6	1
174410736	6	6	0
174301357	7	5	2
174216737	6	6	0
174195486	3	3	0
174103594	5	5	0
174044588	6	6	0
174044398	8	7	1
173976809	10	8	2
173973171	6	6	0
173806541	6	6	0
173740158	5	5	0
173695385	3	3	0
173646940	13	9	4
173632931	6	6	0
173595446	3	3	0
173587596	14	9	5
173584270	3	3	0
173548542	12	4	8
173465036	6	6	0
173447194	5	5	0
173437833	4	3	1
173350917	2	2	0
173315406	12	7	5
173283500	7	6	1
173280761	13	9	4
173264858	6	6	0
173189180	6	4	2
173160994	6	6	0
173026220	10	8	2
173019289	2	2	0
173017583	12	11	1
172967182	6	6	0
172957119	4	4	0
172885706	6	6	0
172829771	6	6	0
172784209	1	1	0
172728007	6	6	0
172724515	5	5	0
172706412	25	11	14
172698345	15	9	6
172690872	10	8	2
172617816	6	4	2
172580275	6	6	0
172524089	3	3	0
172512249	7	5	2
172483984	19	12	7
172452763	2	2	0
172394132	6	6	0
172371885	2	2	0
172368474	12	9	3
172354442	5	5	0
172309397	6	6	0
172275025	6	6	0
172149113	5	5	0
172130725	6	6	0
172067954	6	6	0
172002015	11	7	4
171978563	20	11	9
171963575	10	7	3
171832699	10	8	2
171820635	9	7	2
171738747	6	6	0
171736011	3	2	1
171714789	19	11	8
171712468	5	5	0
171593897	27	14	13
171590094	8	7	1
171552075	17	11	6
171506855	10	7	3
171469535	5	5	0
171468206	11	8	3
171430715	5	5	0
171412500	3	3	0
171331370	13	9	4
171222612	9	7	2
171204527	5	4	1
171048464	6	6	0
171010930	6	6	0
170992162	8	7	1
170975162	8	7	1
170872395	5	5	0
170866230	9	7	2
170831912	8	7	1
170801615	6	6	0
170720513	11	8	3
170715565	6	6	0
170624273	5	5	0
170607649	6	6	0
170581781	19	12	7
170558054	3	3	0
170539859	12	7	5
170469666	13	9	4
170453549	5	5	0
170373791	12	9	3
170366968	6	6	0
170310118	2	2	0
170171244	6	6	0
170162992	6	6	0
170103551	6	6	0
170084381	1	1	0
170042489	8	7	1
170011697	15	10	5
169988857	3	3	0
169941911	8	7	1
169720913	6	6	0
169709378	6	6	0
169642207	8	4	4
169634973	1	1	0
169444691	10	7	3
169311433	5	5	0
169250256	5	4	1
169241151	6	6	0
169231412	6	3	3
169199939	5	5	0
169143287	9	8	1
169132634	6	6	0
169118056	6	6	0
169056906	2	2	0
169004726	6	6	0
168976714	8	7	1
168956344	5	5	0
168889162	13	8	5
168879500	6	6	0
168846563	7	4	3
168786623	9	7	2
168752981	3	3	0
168719710	8	6	2
168636879	6	6	0
168631207	6	6	0
168611748	6	6	0
168573375	7	5	2
168541495	7	6	1
168533672	8	7	1
168527448	8	7	1
168403548	8	6	2
168390302	6	6	0
168349290	2	2	0
168328603	5	5	0
168316981	14	7	7
168298256	7	6	1
168075524	9	7	2
168042604	6	6	0
168028520	10	8	2
168009301	6	6	0
167966970	3	3	0
167905815	20	12	8
167897631	6	6	0
167790623	5	5	0
167708952	11	8	3
167652286	5	5	0
167651612	5	4	1
167613987	20	13	7
167481412	6	6	0
167410848	3	3	0
167383780	5	5	0
167221837	5	5	0
167218495	2	2	0
167069216	5	5	0
166920595	6	6	0
166827474	8	5	3
166794749	23	13	10
166677404	6	6	0
166655614	6	6	0
166608591	8	7	1
166583158	6	6	0
166513850	6	6	0
166425705	9	7	2
166387606	6	6	0
166382140	2	2	0
166345903	6	6	0
166249337	11	8	3
166242029	5	5	0
166160743	9	7	2
166072246	8	7	1
166027066	6	6	0
166018963	5	5	0
165994591	2	2	0
165953490	6	6	0
165812534	15	7	8
165798318	8	7	1
165702723	13	9	4
165694275	6	6	0
165632232	6	4	2
165630215	6	6	0
165622140	11	6	5
165609684	8	7	1
165507418	6	6	0
165502894	14	10	4
165384544	6	6	0
165331530	16	9	7
165315367	18	11	7
165312781	11	8	3
165237068	6	6	0
165220098	5	5	0
165172025	5	3	2
165147556	6	6	0
165138755	5	5	0
165036734	6	6	0
165023835	5	5	0
165001954	19	12	7
164936800	6	6	0
164886100	13	9	4
164745920	4	3	1
164675942	3	3	0
164643240	13	11	2
164604487	2	2	0
164573819	6	6	0
164525259	5	5	0
164494716	5	5	0
164494454	41	17	24
164330824	6	6	0
164310257	6	6	0
164284669	8	7	1
164192726	8	7	1
164136233	6	6	0
164070736	4	4	0
164002830	5	5	0
163988855	6	6	0
163833698	8	7	1
163833219	6	6	0
163780493	8	7	1
163767918	6	6	0
163743474	6	6	0
163733300	3	3	0
163636248	27	17	10
163463202	12	8	4
163431248	3	3	0
163429275	15	9	6
163392156	6	6	0
163335929	3	3	0
163309554	6	6	0
163277119	14	8	6
163196412	14	10	4
163153705	6	6	0
163124374	10	8	2
163039961	17	11	6
163037271	13	8	5
163028915	12	9	3
163017454	9	8	1
163009220	5	5	0
162986170	6	6	0
162881860	16	11	5
162873059	6	6	0
162870590	2	2	0
162841107	12	9	3
162827989	9	6	3
162762352	6	6	0
162752124	5	5	0
162725923	4	4	0
162570064	6	6	0
162561014	10	8	2
162544595	6	6	0
162506000	6	6	0
162392378	11	8	3
162392075	10	5	5
162389775	8	5	3
162384494	6	6	0
162357772	8	7	1
162346689	6	6	0
162328889	13	8	5
162320163	8	7	1
162312223	26	15	11
162309255	6	6	0
162308863	34	20	14
162070832	6	6	0
161979913	22	15	7
161931375	5	5	0
161745150	19	11	8
161731944	6	6	0
161718808	5	5	0
161616635	16	9	7
161497154	13	8	5
161443229	6	6	0
161360058	9	8	1
161329216	6	6	0
161207928	6	6	0
161191318	3	3	0
161112257	22	11	11
161080339	6	6	0
161063133	3	3	0
161036160	6	6	0
161032821	15	10	5
160955392	10	7	3
160892001	5	5	0
160860790	6	6	0
160793218	5	5	0
160757001	2	2	0
160744436	22	12	10
160741331	2	2	0
160702816	5	5	0
160659010	2	2	0
160630119	4	3	1
160443316	6	6	0
160387501	6	6	0
160324530	14	9	5
160314119	4	4	0
160212733	6	6	0
160111160	11	8	3
160108355	7	6	1
159994431	7	4	3
159971879	6	6	0
159969005	3	3	0
159961370	7	6	1
159951569	16	9	7
159881151	6	6	0
159835787	6	4	2
159805068	6	6	0
159800163	11	6	5
159789576	6	6	0
159670724	8	7	1
159664428	22	14	8
159643761	6	6	0
159512124	5	5	0
159511817	6	6	0
159475803	3	3	0
159442030	3	3	0
159374705	12	9	3
159358226	13	8	5
159313296	25	14	11
159165367	29	19	10
159058677	6	6	0
159051118	6	6	0
158941664	6	5	1
158904569	6	6	0
158893298	6	6	0
158855750	6	6	0
158793630	5	4	1
158780500	6	6	0
158745733	6	6	0
158716643	103	33	70
158491802	36	18	18
158437950	6	6	0
158396712	6	6	0
158386861	6	6	0
158335442	6	4	2
158292105	6	6	0
158267405	6	6	0
158200592	9	7	2
158198942	6	6	0
158183847	6	6	0
158134553	9	7	2
158095174	10	6	4
157925722	6	6	0
157921069	8	7	1
157858667	6	6	0
157757275	61	30	31
157741980	5	5	0
157738983	16	9	7
157695896	5	5	0
157680998	13	7	6
157661492	5	5	0
157614990	2	2	0
157575810	6	6	0
157490821	10	8	2
157480699	3	3	0
157424783	5	5	0
157382863	12	7	5
157324098	6	6	0
157302512	5	5	0
157247884	14	8	6
157208107	5	5	0
157170894	3	3	0
157165802	10	8	2
157094123	11	8	3
157071734	6	6	0
157062840	8	7	1
157035384	6	6	0
156930466	3	3	0
156885720	6	6	0
156839542	2	2	0
156809804	6	6	0
156809527	7	4	3
156807842	37	20	17
156781955	6	6	0
156729930	8	7	1
156725888	6	6	0
156716554	3	3	0
156631390	8	7	1
156627780	6	6	0
156595459	10	8	2
156583658	10	8	2
156559185	26	15	11
156553361	10	8	2
156505901	6	6	0
156465828	5	5	0
156423660	2	2	0
156338978	6	6	0
156333378	6	6	0
156304740	6	6	0
156294202	6	6	0
156293511	6	6	0
156204740	10	8	2
156184984	7	6	1
156072757	6	6	0
155995327	6	6	0
155920095	11	8	3
155886172	6	6	0
155885354	15	10	5
155832823	13	9	4
155774659	6	6	0
155773384	10	7	3
155767464	6	6	0
155763346	12	8	4
155664084	3	3	0
155652355	6	6	0
155556540	23	13	10
155489848	6	6	0
155457178	35	20	15
155302126	6	4	2
155294311	6	6	0
155288103	22	12	10
155273319	3	3	0
155267589	6	6	0
155258347	11	8	3
155258050	5	4	1
155188817	6	5	1
155176237	6	6	0
155131147	4	4	0
155029181	8	4	4
155016773	29	14	15
154943612	6	6	0
154934051	8	7	1
154933542	6	6	0
154875415	8	7	1
154657021	7	6	1
154643265	12	9	3
154600425	10	8	2
154599016	6	6	0
154595519	3	3	0
154571908	2	2	0
154545511	10	6	4
154531232	7	6	1
154530395	12	5	7
154520881	9	6	3
154358287	6	6	0
154271958	11	7	4
154271092	6	6	0
154246544	7	6	1
154235029	6	6	0
154226027	6	6	0
154217821	13	9	4
154182793	3	3	0
154159746	8	7	1
154134550	20	11	9
154099456	6	6	0
154077393	12	7	5
153875811	3	3	0
153875409	2	2	0
153811114	10	6	4
153808327	15	9	6
153789856	14	9	5
153672357	6	6	0
153657732	6	6	0
153638967	5	5	0
153614968	7	6	1
153565836	5	5	0
153500181	6	6	0
153496426	14	10	4
153493894	6	4	2
153390868	10	7	3
153335785	6	6	0
153328838	10	8	2
153313114	7	4	3
153302537	18	11	7
153252947	90	36	54
153219005	6	6	0
153209521	8	7	1
153183699	6	5	1
153085592	6	6	0
153072737	5	5	0
153047891	6	6	0
153008504	9	7	2
152974465	6	6	0
152904282	10	7	3
152897506	6	6	0
152817998	10	8	2
152803874	6	6	0
152781075	6	6	0
152776167	3	3	0
152725561	12	8	4
152715665	6	6	0
152701874	14	10	4
152629653	2	2	0
152622278	6	6	0
152603338	6	6	0
152521825	3	3	0
152518189	6	6	0
152475446	1	1	0
152463186	6	6	0
152445912	12	9	3
152439149	14	8	6
152435959	6	6	0
152391425	10	7	3
152386089	3	3	0
152377203	24	12	12
152293740	3	3	0
152195273	5	5	0
152138842	6	6	0
152050171	6	6	0
152027544	6	6	0
152023769	6	6	0
152004305	6	5	1
151916404	8	6	2
151858595	11	8	3
151849994	3	3	0
151743865	19	9	10
151695412	4	4	0
151644405	9	7	2
151473200	17	12	5
151420895	3	3	0
151245086	2	2	0
151206056	7	4	3
151193771	34	22	12
151187501	5	5	0
151132899	6	6	0
151125409	8	7	1
151119480	15	10	5
151114444	3	3	0
151047219	1	1	0
151000912	6	6	0
150913498	6	6	0
150879783	2	2	0
150863953	6	6	0
150860002	10	8	2
150842818	5	5	0
150837137	13	9	4
150732915	11	8	3
150679037	5	3	2
150655127	13	8	5
150586880	28	16	12
150558943	5	5	0
150534193	5	5	0
150522536	34	17	17
150480199	3	3	0
150398005	5	5	0
150391945	6	6	0
149844705	5	5	0
149643300	5	5	0
149559708	11	9	2
149197159	6	6	0
149103263	6	6	0
149023704	6	6	0
148934971	6	6	0
148902996	9	6	3
148866899	9	7	2
148596909	18	10	8
148528460	10	8	2
148384888	6	6	0
148275759	6	6	0
148275334	18	11	7
148250832	7	6	1
148003740	6	6	0
147929044	6	6	0
147918925	3	3	0
147848271	2	2	0
147827536	6	6	0
147685315	6	6	0
147657184	1	1	0
147644037	5	5	0
147548665	5	5	0
147507738	5	5	0
147472442	6	6	0
147365557	17	10	7
147287076	6	6	0
147247257	3	3	0
147122059	34	11	23
147112318	30	16	14
147107677	6	6	0
146977596	5	5	0
146971059	12	6	6
146898270	11	8	3
146781003	5	5	0
146770196	9	5	4
146708922	23	13	10
146684679	9	7	2
146326788	6	6	0
146187461	6	6	0
146159272	6	6	0
146153214	3	3	0
146087706	3	3	0
146084779	6	6	0
146034440	6	6	0
145994777	30	16	14
145883651	2	2	0
145836537	6	6	0
145751974	6	6	0
145724524	6	6	0
145674580	6	6	0
145585661	12	9	3
145481563	6	6	0
145359406	7	6	1
145344160	6	6	0
145344074	3	3	0
145341907	11	7	4
145265218	2	2	0
145132887	6	6	0
145128063	25	18	7
145023899	6	6	0
145008335	3	3	0
145001366	6	3	3
144849623	6	6	0
144831831	1	1	0
144814227	10	8	2
144764742	6	6	0
144629554	5	5	0
144619468	6	6	0
144562795	3	3	0
144436289	8	4	4
144355715	11	8	3
144352389	6	4	2
144328965	3	3	0
144320051	2	2	0
144224807	9	7	2
144125964	3	3	0
144108157	15	10	5
144045668	6	5	1
143971415	6	6	0
143810645	10	8	2
143748241	2	2	0
143747024	5	5	0
143742706	5	5	0
143733310	6	6	0
143605360	1	1	0
143601678	5	5	0
143580742	13	9	4
143483918	8	7	1
143468556	6	6	0
143451851	8	7	1
143351952	10	8	2
143317722	6	6	0
143308235	6	6	0
143246222	6	6	0
143227236	6	6	0
143191519	6	6	0
143188892	40	20	20
143112486	2	2	0
143105501	5	5	0
143003723	6	6	0
142934668	3	3	0
142902146	6	6	0
142871362	3	3	0
142865086	1	1	0
142826644	6	6	0
142818828	2	2	0
142781950	6	6	0
142730513	6	6	0
142710023	3	3	0
142640598	6	6	0
142637524	9	7	2
142626024	8	7	1
142622575	12	9	3
142440009	8	6	2
142432700	17	11	6
142334069	5	5	0
142309434	3	3	0
142202810	6	6	0
142168775	5	5	0
142092377	6	5	1
141982168	10	7	3
141952230	6	6	0
141903278	8	6	2
141888720	6	6	0
141817768	5	5	0
141712867	6	6	0
141690639	6	6	0
141634226	2	2	0
141546416	6	6	0
141538514	31	19	12
141424226	17	10	7
141348786	6	6	0
141170123	13	9	4
141114720	5	5	0
140913672	6	6	0
140826052	2	2	0
140794783	8	6	2
140642508	6	6	0
140629803	9	7	2
140581594	9	7	2
140547127	5	5	0
140535812	6	6	0
140498087	16	10	6
140452492	6	6	0
140448462	15	8	7
140442260	18	11	7
140439112	8	7	1
140419245	8	7	1
140345204	8	7	1
140255829	8	7	1
140248558	6	6	0
140172686	6	6	0
140126122	6	6	0
140097611	5	5	0
140051172	6	6	0
140038551	10	8	2
140015379	6	6	0
139877769	4	4	0
139742657	8	7	1
139731050	6	6	0
139697624	18	11	7
139692090	3	3	0
139683750	6	4	2
139676610	6	6	0
139602793	16	10	6
139567091	39	24	15
139530991	5	5	0
139508193	5	5	0
139449095	7	5	2
139417774	5	5	0
139362532	6	6	0
139354333	4	2	2
139340378	4	4	0
139339690	17	10	7
139338420	6	6	0
139271603	10	8	2
139208601	9	6	3
139133946	10	8	2
139103316	15	10	5
139081379	6	6	0
139048474	11	8	3
139018839	6	6	0
139006231	6	6	0
139005140	6	6	0
138892044	5	5	0
138867945	2	2	0
138808864	29	17	12
138772990	2	2	0
138768957	6	6	0
138749689	2	2	0
138728798	6	6	0
138706633	9	5	4
138703859	6	6	0
138647158	11	8	3
138615673	5	5	0
138585345	13	9	4
138518696	8	7	1
138427195	6	6	0
138383200	6	6	0
138265811	6	6	0
138238315	5	5	0
138199350	5	5	0
138179256	6	6	0
138107823	2	2	0
138059927	9	7	2
138051514	9	6	3
138036314	6	6	0
137998291	5	5	0
137969443	5	4	1
137964580	6	6	0
137943038	2	2	0
137931664	20	11	9
137891983	10	8	2
137856530	5	5	0
137852446	7	6	1
137841683	5	5	0
137836393	15	9	6
137827076	11	9	2
137817307	6	6	0
137722357	10	4	6
137679728	6	6	0
137652774	9	7	2
137636712	5	5	0
137627051	5	3	2
137602170	22	11	11
137524658	6	6	0
137431987	8	7	1
137409770	12	8	4
137337848	6	6	0
137248236	5	5	0
137239595	3	3	0
137140989	6	6	0
137124215	6	6	0
137096070	4	4	0
137073386	8	5	3
137035359	2	2	0
137017971	3	3	0
136977473	15	5	10
136927814	6	6	0
136921658	5	5	0
136919512	47	22	25
136888849	6	6	0
136797895	6	6	0
136585167	2	2	0
136563780	3	3	0
136531756	6	6	0
136404702	6	6	0
136294872	6	6	0
136222403	15	8	7
136184039	1	1	0
136106973	10	8	2
136065476	2	2	0
136063114	5	5	0
136051218	6	6	0
135923255	6	6	0
135897371	9	6	3
135877508	8	5	3
135788324	12	7	5
135770286	20	12	8
135756056	6	6	0
135728014	10	8	2
135669031	6	6	0
135650949	6	6	0
135563563	52	21	31
135497512	7	5	2
135419719	2	2	0
135321466	6	6	0
135319172	10	8	2
135245258	11	8	3
135223278	6	6	0
135222129	6	6	0
135213076	5	5	0
134985713	11	8	3
134972173	6	6	0
134933520	6	6	0
134890901	12	9	3
134807921	10	5	5
134803008	6	6	0
134753202	5	5	0
134642787	13	9	4
134629894	11	9	2
134582691	6	6	0
134559934	6	6	0
134456044	3	3	0
134444888	6	6	0
134434156	6	6	0
134355819	6	6	0
134333561	6	6	0
134324730	6	6	0
134300124	14	10	4
134296255	6	6	0
134206205	6	6	0
134145374	8	7	1
134145054	6	6	0
134093639	6	6	0
133985246	6	6	0
133934649	8	7	1
133800843	8	5	3
133746200	12	9	3
133725452	6	6	0
133617967	10	8	2
133518452	12	7	5
133473589	13	7	6
133461862	3	3	0
133413975	7	6	1
133409412	8	6	2
133399781	6	6	0
133231744	8	4	4
133201539	1	1	0
133198177	6	6	0
133108956	5	4	1
133059244	6	6	0
132955201	8	5	3
132843731	2	2	0
132783990	8	7	1
132438622	3	3	0
132424636	15	10	5
132404170	12	9	3
132361296	5	4	1
132348834	5	5	0
132270970	35	18	17
132261923	6	6	0
132241302	1	1	0
132227821	14	9	5
132207336	16	8	8
132150128	10	8	2
132147340	6	4	2
132099781	5	5	0
131965698	1	1	0
131948327	6	6	0
131920948	3	3	0
131905995	8	7	1
131822942	22	12	10
131746656	6	6	0
131665584	3	3	0
131110687	13	8	5
130807324	9	7	2
130572283	18	12	6
130141324	6	6	0
129655845	5	5	0
129335435	5	5	0
128989122	6	6	0
128915033	5	5	0
128564069	5	5	0
128474765	9	6	3
128446585	3	3	0
128398485	7	6	1
127957856	8	7	1
127805088	12	7	5
127743583	7	5	2
127419772	9	7	2
127320321	1	1	0
127300788	6	6	0
127189052	6	6	0
126470119	5	4	1
126372658	9	7	2
126206749	5	5	0
126104359	8	5	3
126061818	13	9	4
125914650	9	5	4
125524157	7	6	1
124987984	3	3	0
124547526	35	18	17
124469472	8	7	1
124423905	8	7	1
124238366	8	7	1
124234873	7	5	2
124193999	9	7	2
124184246	7	6	1
124114179	5	5	0
124038313	11	9	2
123859539	2	2	0
123587138	6	6	0
123509594	6	6	0
123346543	4	4	0
123299423	7	6	1
123166618	17	10	7
123151552	15	7	8
123041241	6	6	0
123031673	2	2	0
122971117	7	6	1
122865511	6	6	0
122745046	5	5	0
122574859	8	6	2
122566845	21	9	12
122513193	6	6	0
122511930	11	8	3
122096139	6	6	0
122012646	6	6	0
121993710	5	5	0
121793476	6	6	0
121654020	6	6	0
121624691	8	6	2
